Field_Id,Area,Subregion_3.0,Subregion_1.0,Subregion_4.0,Subregion_2.0,Subregion_5.0,Subregion_6.0,Subregion_0.0,Subregion_7.0,lat,lon,Area_0,Area_1,Area_2,Area_3,Area_4,Area_5,Area_6,Area_7,Area_8,Area_9,distance_0,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,Cotton,Dates,Grass,Lucern,Maize,Pecan,Vacant,Vineyard,"Vineyard & Pecan (""Intercrop"")",nn_count
16,-0.2085409788554631,1,0,0,0,0,0,0,0,1.8045146363750084,-1.668117150278453,2.06441,1.0803,4.62284,1.31619,1.43812,0.774865,5.52922,0.915905,1.48271,5.82118,-0.31826073800431104,0.24602223123798087,0.056766400551740516,-0.17160095514449453,-0.051245736972750235,0.12816388891468866,0.031800455277078254,0.04739610414050724,0.11660714943262213,0.048758070456374945,0.35411572200791475,-0.36496299890627465,-0.4509458333806824,-0.46518324361681584,-0.6203195514012328,1.33000560023385,-0.7098685133266004,6,-0.38004034969901734,13
17,-0.29530734630282257,1,0,0,0,0,0,0,0,1.797883250393153,-1.6987205409606705,5.82118,1.0803,0.915905,1.31619,1.81556,2.06441,0.774865,1.43812,4.62284,5.52922,2.286678908078306,3.365664912419112,3.3907184369421812,2.801997587986099,2.7735388870539004,2.6754827824665224,3.018841979787611,2.6793030508413436,2.390968219810603,2.692183256539488,0.35411572200791475,-0.36496299890627465,-0.4509458333806824,-0.46518324361681584,-0.6203195514012328,1.33000560023385,-0.7098685133266004,5,0.9748010514158836,3
19,0.08900699244181906,1,0,0,0,0,0,0,0,0.40420669995462705,-0.9686662967128065,2.48277,0.704917,2.89924,4.37185,3.28571,3.45035,2.77701,2.48771,2.21751,1.25042,0.36441049713797896,1.185192848384068,0.7788212439510007,0.4768415122930798,0.21709145631789445,0.13754318675726496,0.4406828236952113,0.4115678012901337,0.30596799911900424,0.33486974759992083,-0.38174365530785703,-0.36496299890627465,0.8044511097997098,-0.9653996973507366,-0.6203195514012328,0.4263716751301551,0.07824202050693987,6,0.9748010514158836,13
20,0.048468512929454456,1,0,0,0,0,0,0,0,0.4021883797521838,-0.9623872894577629,0.704917,2.58801,3.28571,3.45035,2.77701,4.37185,2.89924,2.21751,2.48771,0.828373,0.30475976135578103,-0.2018412921233296,-0.3189040452437329,-0.02155403396215888,0.06595600765682029,-0.04976579757012133,-0.1087190930440972,-0.15570373862118617,-0.08315835672421999,-0.1885126372608097,-0.38174365530785703,-0.36496299890627465,-0.4509458333806824,-0.9653996973507366,-0.02098744209484463,0.4263716751301551,0.07824202050693987,6,0.9748010514158836,17
21,-0.6363609950190042,1,0,0,0,0,0,0,0,0.39938459759700906,-0.9565848192356948,3.28571,2.48277,2.77701,3.45035,2.21751,0.828373,2.58801,1.20904,4.37185,4.27254,-0.37349116740601546,-0.24585162719322176,-0.3914842348673878,-0.3004212609486032,-0.10628056923580101,-0.12329581332840123,-0.2714088434124193,-0.20162685530561197,-0.28549007179631547,-0.36768075628187047,-0.38174365530785703,-0.36496299890627465,0.8044511097997098,-0.9653996973507366,-0.02098744209484463,1.33000560023385,-0.7098685133266004,6,-0.38004034969901734,20
22,0.35776124135645904,1,0,0,0,0,0,0,0,0.403460943463003,-0.9549705221064373,0.704917,2.48277,2.21751,0.828373,2.77701,1.20904,2.48771,3.45035,2.58801,1.20052,-0.37349116740601546,0.009491537697828414,-0.2469098434487934,-0.18011191286140865,-0.29500186800331063,-0.26000797767939343,-0.269613654645585,-0.3955809853075356,-0.42527088695080467,-0.36101130625887007,-0.38174365530785703,-0.36496299890627465,0.8044511097997098,-0.9653996973507366,-0.02098744209484463,1.33000560023385,0.07824202050693987,5,-0.38004034969901734,19
24,-0.05370971849823286,1,0,0,0,0,0,0,0,0.4081498708948196,-0.9483447096920675,0.828373,1.20904,3.28571,2.67864,2.48771,0.704917,1.20052,1.25042,2.48277,2.77701,-0.7606527546513299,-0.6199468209289289,-0.2469098434487934,-0.2719463442365078,-0.41930495751856106,-0.2859024328336336,-0.37567559025478764,-0.44818294192144614,-0.28246220498925506,-0.37197334246154024,-0.38174365530785703,-0.36496299890627465,2.059848052980102,-0.9653996973507366,-0.02098744209484463,2.233639525337545,0.07824202050693987,3,-0.38004034969901734,22
25,-0.5888057068521619,1,0,0,0,0,0,0,0,0.40684390154237293,-0.9458520283843204,1.20904,2.21751,2.67864,1.20052,3.28571,2.48771,0.704917,0.890712,1.25042,2.77701,-0.9611781977649662,-1.0319133781888117,0.007192825958365036,-0.19855927069535373,-0.37984261354273685,-0.2630448621935719,-0.28871942165153147,-0.30750078036725687,-0.3344372741599229,-0.37735364994682324,-0.38174365530785703,-0.36496299890627465,2.059848052980102,-0.9653996973507366,-0.6203195514012328,3.13727345044124,0.07824202050693987,3,-0.38004034969901734,21
26,-0.4421726644677714,1,0,0,0,0,0,0,0,0.4071972211824055,-0.9437865238929781,0.828373,2.21751,2.67864,1.20052,3.28571,2.48771,0.890712,0.704917,1.25042,2.77701,-0.9611781977649662,-0.6199468209289289,-0.09725557868702707,-0.31708126336982895,-0.07788557884695797,-0.12155341532108058,-0.22099450544574797,-0.20162685530561197,-0.2520080961329227,-0.23943521863902156,-0.38174365530785703,-0.36496299890627465,0.8044511097997098,-0.9653996973507366,-0.02098744209484463,3.13727345044124,0.07824202050693987,3,-0.38004034969901734,19
27,0.47979269621694065,1,0,0,0,0,0,0,0,0.3767218807414832,-0.9416222425254358,1.19817,1.55663,2.83558,1.57893,4.27254,1.63154,1.07914,1.78733,0.890712,0.307578,0.4707364294539338,0.18419093908473874,-0.09668701106446895,-0.2107047223162741,0.0996065665785908,-0.06268979043091029,-0.11746814421299726,-0.14473343037888242,-0.2579446659353541,-0.2527904716560592,-0.38174365530785703,-0.36496299890627465,2.059848052980102,0.03503321011710493,-0.6203195514012328,2.233639525337545,0.8663525543404803,1,-0.38004034969901734,23
29,0.1843710305725306,1,0,0,0,0,0,0,0,0.3854394582534974,-0.9450922026908137,1.55663,4.27254,3.60251,0.890712,2.77701,1.20052,1.19817,3.45035,0.704917,1.57893,-0.18216918003214486,0.18400299692330124,-0.09668701106446895,-0.3005215218361222,-0.25622324098818133,-0.12127641144487633,0.060462238533909904,-0.012848083134662947,-0.05965565277809617,-0.13897810387159462,-0.38174365530785703,-0.36496299890627465,-0.4509458333806824,-0.46518324361681584,-0.6203195514012328,4.0409073755449345,0.8663525543404803,2,-0.38004034969901734,22
30,-0.04962659532423941,1,0,0,0,0,0,0,0,0.3713622628772192,-0.9621918782752406,0.662677,3.01826,0.59128,3.48715,4.27254,2.10369,4.37185,3.45035,0.307578,1.78733,-0.34324633321499937,-0.35973846483143596,0.05247662240365169,0.4321385169747709,0.2711797311515817,0.32555538801099737,0.30150255848535434,0.15661088847121926,0.06372396771535249,0.15368601356432324,-0.38174365530785703,-0.36496299890627465,-0.4509458333806824,-0.46518324361681584,-0.6203195514012328,1.33000560023385,0.8663525543404803,5,-0.38004034969901734,15
31,-0.6526318556670684,1,0,0,0,0,0,0,0,0.3754624240405711,-0.9603808502545291,2.22811,3.01826,4.27254,0.59128,3.45035,4.37185,3.48715,2.77701,2.83558,2.10369,-0.34324633321499937,0.41108621932619815,0.16324955508593708,0.21803543528566288,0.25963774101925596,0.181490890704476,0.19894220222030792,0.06926437419827038,0.007107188143687443,-0.10861196904268564,-0.38174365530785703,-0.36496299890627465,0.8044511097997098,-0.9653996973507366,-0.6203195514012328,2.233639525337545,0.8663525543404803,3,0.9748010514158836,17
33,0.7761426945829851,1,0,0,0,0,0,0,0,0.38928779394289525,-0.9684462413197392,3.45035,2.48277,2.58801,0.662677,0.704917,2.77701,4.27254,2.22811,3.28571,3.01826,0.7639436693888851,1.275116702604774,0.8257028420910325,0.6968926174450035,0.41068481129179635,0.22645193287675933,0.1513241518985064,0.12722618177400882,0.10180348020569033,0.4383494802401382,-0.38174365530785703,-0.36496299890627465,-0.4509458333806824,-0.9653996973507366,-0.6203195514012328,1.33000560023385,0.07824202050693987,6,0.9748010514158836,11
34,0.4211806186551638,1,0,0,0,0,0,0,0,0.3907580100819803,-0.9606741597929003,2.77701,4.37185,0.704917,4.27254,2.48277,3.28571,0.662677,2.58801,2.83558,2.22811,0.6362487095620178,0.09293443112176317,-0.061182210810538436,-0.07324388115930143,-0.2377216336478088,-0.09255459992582317,-0.13220318386390315,-0.1997952664464499,-0.14953283678666404,-0.11456564897459152,-0.38174365530785703,-0.36496299890627465,0.8044511097997098,-0.9653996973507366,-0.6203195514012328,1.33000560023385,-0.7098685133266004,6,0.9748010514158836,19
36,0.43535598967431083,1,0,0,0,0,0,0,0,0.3573168964896411,-0.958472883322162,0.59128,2.46684,3.01826,2.10369,0.307578,2.22811,5.01541,1.04563,1.78733,1.97371,0.033343667986405624,-0.04151990592823911,-0.3095742644108056,-0.4667430926712397,-0.1035781835626585,-0.034919501604356806,-0.19665293885639507,-0.28393804674340306,-0.3461430071534021,-0.34086149544552535,-0.38174365530785703,-0.36496299890627465,0.8044511097997098,-0.46518324361681584,0.5783446672115435,0.4263716751301551,0.8663525543404803,2,0.9748010514158836,19
37,0.04233227215948138,1,0,0,0,0,0,0,0,0.35009591271302354,-0.9554327753734804,1.04563,3.48715,1.97371,2.10369,5.01541,0.59128,0.307578,1.26915,1.63835,0.442342,0.42002446479233235,-0.04151990592823911,-0.03475928865317004,-0.21729866123206457,-0.34297915141751567,-0.246243672941884,-0.35914346492897425,-0.36886833939832253,-0.45016056462630133,-0.4680866050234765,-0.38174365530785703,-0.36496299890627465,2.059848052980102,-0.9653996973507366,0.5783446672115435,0.4263716751301551,0.8663525543404803,3,-0.38004034969901734,18
38,-0.5051182453981732,1,0,0,0,0,0,0,0,0.3429314880930903,-0.9539118526641284,1.97371,1.26915,2.46684,1.63835,5.01541,3.41559,0.442342,3.48715,2.10369,0.307578,0.39324911521239464,-0.18018697324583677,-0.46326863006152535,-0.47010390739235686,-0.051068552277873804,-0.21334750025388402,-0.2067891053570501,-0.28393804674340306,-0.28432271248904173,-0.20895344994539933,-0.38174365530785703,-0.36496299890627465,3.3152449961604944,-0.9653996973507366,-0.02098744209484463,0.4263716751301551,0.07824202050693987,4,-0.38004034969901734,19
39,-0.14762155150008066,1,0,0,0,0,0,0,0,0.3451825150178783,-0.9475974836331884,1.63835,3.41559,1.04563,0.442342,5.01541,1.26915,2.46684,1.5407,2.10369,0.307578,0.2663900342883252,-0.19645243543048999,-0.48001489420676097,-0.6488759013494186,-0.787554724247339,-0.7321846658000567,-0.7383492277405372,-0.4725268142812613,-0.49630291478020755,-0.5526296531568958,-0.38174365530785703,-0.36496299890627465,3.3152449961604944,-0.9653996973507366,-0.02098744209484463,0.4263716751301551,0.07824202050693987,4,-0.38004034969901734,22
40,1.0240421992863042,1,0,0,0,0,0,0,0,0.35238653992063096,-0.9457756905236154,0.442342,1.97371,0.307578,1.78733,2.10369,2.46684,1.07914,3.06141,3.41559,1.5407,0.22491101769019894,-0.1368086702404072,-0.4206232601866865,-0.5277442378586396,-0.6414539555668458,-0.5017567345059779,-0.6222999311858438,-0.6679591701795135,-0.7495372194615031,-0.7456343370264802,-0.38174365530785703,-0.36496299890627465,0.8044511097997098,0.03503321011710493,-0.02098744209484463,0.4263716751301551,0.07824202050693987,4,-0.38004034969901734,25
41,0.25473942127301286,1,0,0,0,0,0,0,0,0.3652633417508715,-0.9605255006307739,0.59128,2.22811,3.48715,0.662677,2.10369,0.307578,2.46684,1.78733,4.27254,5.01541,-0.2690614014684925,-0.35973846483143596,-0.3095742644108056,-0.22793335206118473,-0.13161890872633447,0.0786561186644041,-0.03654169029381441,0.04437972001142191,0.02236598969765291,-0.008822188159209913,-0.38174365530785703,-0.36496299890627465,0.8044511097997098,-0.46518324361681584,-0.6203195514012328,1.33000560023385,0.07824202050693987,4,0.9748010514158836,18
42,-0.6801340014457105,1,0,0,0,0,0,0,0,0.3629146874359251,-0.9566676258966702,3.01826,3.48715,2.10369,2.22811,0.307578,2.46684,0.662677,1.78733,5.01541,1.07914,-0.2690614014684925,-0.4461025219376288,-0.4295863976077071,-0.20081108078100504,-0.3415127876301951,-0.246243672941884,-0.36797275299237114,-0.4370632913269234,-0.33759953914238966,-0.2353440944506202,-0.38174365530785703,-0.36496299890627465,0.8044511097997098,0.03503321011710493,-0.6203195514012328,0.4263716751301551,0.07824202050693987,4,0.9748010514158836,19
46,-0.4463597917226118,1,0,0,0,0,0,0,0,0.3701557153615641,-0.9382285166749268,1.57893,3.60251,1.07914,1.63154,1.78733,0.307578,2.28447,3.06141,1.55663,2.83558,-0.3664503600618261,-0.12339397967223367,-0.17992939435554978,-0.2760491791548818,-0.2114983720016392,-0.08341052705551186,-0.15108687139053525,-0.28663816665396186,-0.3542934308247929,-0.3370428535803997,-0.38174365530785703,-0.36496299890627465,2.059848052980102,0.5352496638510258,-0.6203195514012328,0.4263716751301551,0.8663525543404803,2,-0.38004034969901734,24
47,-0.2996909257103739,1,0,0,0,0,0,0,0,0.37042042082763454,-0.934146522245277,1.19817,1.63154,3.60251,1.07914,2.28447,1.78733,2.40882,3.06141,1.55663,0.307578,-0.3664503600618261,-0.544453788592114,0.04118761809459298,-0.08577020826408464,-0.291253851844255,0.0028516169078473827,-0.16865889905236983,-0.2805078900129776,-0.2566292649177838,-0.2710483437424207,-0.38174365530785703,-0.36496299890627465,0.8044511097997098,0.5352496638510258,-0.6203195514012328,0.4263716751301551,0.8663525543404803,3,-0.38004034969901734,22
49,-0.492210183364162,1,0,0,0,0,0,0,0,0.36137878298757375,-0.9401221898753522,1.78733,0.307578,3.06141,1.19817,5.01541,1.57893,2.10369,0.442342,2.40882,1.5407,-0.315192423083029,-0.0571631737755088,-0.3686350244723909,-0.40449085248684075,-0.32782035958966316,-0.4582588576711383,-0.5167771679452251,-0.45704699625129425,-0.5040780537392622,-0.49313941493008956,-0.38174365530785703,-0.36496299890627465,0.8044511097997098,-0.46518324361681584,-0.6203195514012328,0.4263716751301551,1.6544630881740205,4,-0.38004034969901734,30
50,-0.2194151833084662,1,0,0,0,0,0,0,0,0.36041655408613044,-0.9442915968359715,0.307578,1.07914,2.10369,5.01541,3.06141,1.19817,0.442342,0.59128,1.57893,1.97371,-0.7074621556598654,-0.7032525796992646,-0.4897765427338233,-0.5277442378586396,-0.33469359237538704,-0.381854487679837,-0.3945971701749077,-0.4370632913269234,-0.4301330771367074,-0.461668656565406,-0.38174365530785703,-0.36496299890627465,0.8044511097997098,-0.46518324361681584,-0.02098744209484463,0.4263716751301551,2.442573622007561,2,-0.38004034969901734,32
51,-0.7894160967955474,1,0,0,0,0,0,0,0,0.3598335950288648,-0.9471860719022731,1.78733,2.10369,5.01541,1.07914,0.59128,3.48715,2.46684,3.06141,0.442342,1.19817,-0.7074621556598654,-0.83816401042842,-0.4206232601866865,-0.575807113291538,-0.3415127876301951,-0.2834380261314519,-0.35914346492897425,-0.46174612694015693,-0.5621500512649371,-0.5922102369092267,-0.38174365530785703,-0.36496299890627465,0.8044511097997098,0.03503321011710493,-0.6203195514012328,0.4263716751301551,1.6544630881740205,3,-0.38004034969901734,29
52,-0.279425537957186,1,0,0,0,0,0,0,0,0.37165295156152584,-0.9292911957234088,1.57893,2.28447,1.19817,3.60251,2.40882,1.16673,1.07914,3.06141,1.55663,1.78733,-0.09995968932124345,-0.01849370910713658,-0.033372780338528744,0.39816465019493313,0.16153247508744042,0.06805417273443153,-0.09065790253110799,-0.01838862847065103,-0.08032917249779235,-0.07777934744890111,-0.38174365530785703,-0.36496299890627465,-0.4509458333806824,0.5352496638510258,-0.6203195514012328,0.4263716751301551,2.442573622007561,2,-0.38004034969901734,17
55,0.27136081419356134,1,0,0,0,0,0,0,0,0.35524175037605243,-0.9355542806574415,1.07914,1.5407,0.266231,2.40882,0.442342,1.78733,5.01541,1.72433,0.307578,2.28447,0.5713327117949879,0.027611320491055476,-0.23072820707484082,-0.44305577199334223,-0.49250848397587665,-0.4942008229136109,-0.5534453900121691,-0.46797107747907873,-0.5672393192302146,-0.5347210076974384,-0.38174365530785703,-0.36496299890627465,0.8044511097997098,0.03503321011710493,-0.6203195514012328,-0.4772622499735399,0.8663525543404803,5,-0.38004034969901734,30
56,0.019982950786359106,1,0,0,0,0,0,0,0,0.3571872750596594,-0.9277366227510463,0.266231,1.16673,2.28447,3.06141,2.74429,1.5407,2.22834,1.07914,1.72433,1.63154,0.2306529761530881,-0.23607602922868415,-0.3195938583525542,-0.44305577199334223,-0.4101413271035317,-0.20270339333149684,-0.31065427259963885,-0.39386839529159506,-0.47560383251927385,-0.5610525071114429,-0.38174365530785703,-0.36496299890627465,0.8044511097997098,-0.46518324361681584,-0.6203195514012328,-0.4772622499735399,1.6544630881740205,5,-0.38004034969901734,24
58,-0.8053429735762176,1,0,0,0,0,0,0,0,0.3506269588198861,-0.928782404295284,2.40882,1.72433,1.5407,3.06141,2.74429,2.22834,1.16673,0.947691,2.50102,0.442342,0.2306529761530881,-0.07002068218788617,-0.3292055111391306,-0.449010743674998,-0.6062597074823699,-0.7060406112025897,-0.5724280935907228,-0.6821247511958707,-0.612890785251081,-0.6163727426469447,-0.38174365530785703,-0.36496299890627465,-0.4509458333806824,-0.9653996973507366,-0.6203195514012328,-0.4772622499735399,1.6544630881740205,7,-0.38004034969901734,25
59,-0.31441713315771047,1,0,0,0,0,0,0,0,0.3469510077416316,-0.935431802465137,0.442342,1.72433,0.266231,3.06141,3.41559,2.50102,5.01541,2.40882,1.97371,0.947691,0.18442177648839223,-0.2816944021457587,-0.3292055111391306,-0.5128260980219568,-0.5932497984225574,-0.694648359936095,-0.4402439179099183,-0.4893044452742023,-0.5772709133744022,-0.6177653307183727,-0.38174365530785703,-0.36496299890627465,2.059848052980102,-0.9653996973507366,-0.02098744209484463,-0.4772622499735399,0.07824202050693987,6,-0.38004034969901734,28
60,-0.737504963642713,1,0,0,0,0,0,0,0,0.3478844932377807,-0.9413103411959235,3.41559,1.5407,5.01541,1.97371,3.06141,1.63835,1.72433,1.78733,2.50102,1.07914,0.15326488850806133,-0.33463703723387983,-0.5852995792263497,-0.6488759013494186,-0.49250848397587665,-0.4176498584643255,-0.4034589875698809,-0.520214763259226,-0.565589448677711,-0.6529643466091731,-0.38174365530785703,-0.36496299890627465,3.3152449961604944,0.03503321011710493,-0.02098744209484463,-0.4772622499735399,-0.7098685133266004,4,-0.38004034969901734,29
62,-0.4584704891367959,1,0,0,0,0,0,0,0,0.35873702028898097,-0.9215068859848071,2.40882,2.28447,2.74429,0.266231,2.22834,1.63154,3.06141,1.57893,1.72433,0.947691,0.3180094130653074,-0.15125904397102233,-0.2769008236345352,-0.055380089201049795,0.07900271223856364,0.06805417273443153,-0.08299966441365415,0.013525576527747423,-0.08753091092501511,-0.19861962354784146,-0.38174365530785703,-0.36496299890627465,0.8044511097997098,-0.9653996973507366,-0.6203195514012328,-0.4772622499735399,1.6544630881740205,6,-0.38004034969901734,18
64,-0.02791670644817657,1,0,0,0,0,0,0,0,0.3649164074364555,-0.9252365206260369,1.16673,1.63154,2.40882,1.57893,0.266231,3.06141,1.19817,2.74429,1.07914,2.22834,0.43296867364381947,-0.01849370910713658,-0.3195938583525542,-0.08127748208555063,0.19367861706418646,-0.0064017484911295585,-0.15108687139053525,-0.26565496514842707,-0.2646989424602652,-0.03444581643754031,-0.38174365530785703,-0.36496299890627465,0.8044511097997098,-0.46518324361681584,-0.6203195514012328,-0.4772622499735399,2.442573622007561,4,-0.38004034969901734,19
65,1.334425044560705,1,0,0,0,0,0,0,0,1.805197958569791,-1.687566467737805,1.0803,1.59031,1.31619,1.81556,2.06441,0.915905,1.43812,4.62284,0.774865,5.52922,2.000102291748791,1.2164090571875463,1.0610584726469658,1.4232155523349947,1.3262523782334414,1.1203204977487364,1.47602142042806,1.4214311754073412,1.3818113409796149,1.4486351832005473,0.35411572200791475,-0.36496299890627465,-0.4509458333806824,-0.46518324361681584,-0.6203195514012328,1.33000560023385,-0.7098685133266004,5,0.9748010514158836,7
66,-0.41901827446883344,1,0,0,0,0,0,0,0,0.33680014600733665,-0.950356424458165,1.63835,1.04563,1.97371,3.41559,2.46684,0.442342,5.01541,1.5407,2.50102,2.54086,-0.559081669890649,-0.18018697324583677,-0.19863917813797982,-0.20505367389180693,0.14016391493035177,-0.0069360012907664316,-0.012573618004098792,0.1296385758914715,0.007342749047103513,-0.08317760782128418,-0.38174365530785703,-0.36496299890627465,3.3152449961604944,-0.9653996973507366,0.5783446672115435,-0.4772622499735399,0.07824202050693987,4,-0.38004034969901734,17
