Field_Id,Area,Subregion_3.0,Subregion_1.0,Subregion_4.0,Subregion_2.0,Subregion_5.0,Subregion_6.0,Subregion_0.0,Subregion_7.0,lat,lon,Area_0,Area_1,Area_2,Area_3,Area_4,Area_5,Area_6,Area_7,Area_8,Area_9,distance_0,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,Cotton,Dates,Grass,Lucern,Maize,Pecan,Vacant,Vineyard,"Vineyard & Pecan (""Intercrop"")",nn_count
14,-0.4856216236122905,1,0,0,0,0,0,0,0,1.6736906316573408,-1.5163956962378755,0.344734,1.44488,3.07671,2.24256,3.12746,1.30416,0.916049,3.35724,2.0341,1.93706,-0.6988172529363492,0.35702533933470587,0.3954069423767381,0.04358813820307784,-0.12085921136329279,0.5981943008336179,0.3532982127562783,0.9728454844606493,0.763349076162474,0.5952448832846691,-0.4122590764566235,-0.14665257533565135,-0.4826585174753147,-0.580470302827593,0.4882499647449934,-0.5103702003200027,-0.779974641294216,-1.1262072951879156,7.366273637234022,-1.1024561673937363
15,-0.8046545350383758,1,0,0,0,0,0,0,0,1.6712112682154008,-1.513250538237213,1.19272,2.24256,3.07671,3.12746,1.44488,3.35724,2.0341,1.93706,1.30416,0.916049,-0.6988172529363492,0.017526564017404416,-0.4042250937994841,-0.48964470819908257,-0.013715179645476855,1.0280215642470218,0.7473344540027538,0.5364083296585771,0.36059816820119495,0.22421754880884642,-0.4122590764566235,-0.14665257533565135,-0.4826585174753147,-0.580470302827593,0.4882499647449934,-0.5103702003200027,-0.011705780556548234,-1.1262072951879156,6.070956253657792,-0.5652995481934281
16,-0.25129410104396627,1,0,0,0,0,0,0,0,1.7567542416589053,-1.6476789928700009,2.06441,1.0803,4.62284,1.31619,1.43812,0.774865,5.52922,0.915905,1.48271,5.82118,-0.5570701865818365,0.06664958076074287,-0.1631350784502385,-0.44040579046124134,-0.30924210974655175,-0.1018379708624115,-0.2256278945680375,-0.21502523510837485,-0.13290940616165992,-0.22314610907096505,0.2890875379245627,-0.14665257533565135,-0.4826585174753147,-0.580470302827593,-0.6720124574312938,1.2261417773035808,-0.779974641294216,0.9290839342857137,-0.40563066422334987,-0.20719513539322254
17,-0.3360386172255138,1,0,0,0,0,0,0,0,1.7501294984301443,-1.6789269006128895,5.82118,1.0803,0.915905,1.31619,1.81556,2.06441,0.774865,1.43812,4.62284,5.52922,2.3614346110140643,3.6209621013400035,3.722305263820533,3.065223820462326,3.0627479881937254,2.974718398370977,3.4154437907710604,3.0266796104968354,2.6812517872722554,3.0738629694619632,0.2890875379245627,-0.14665257533565135,-0.4826585174753147,-0.580470302827593,-0.6720124574312938,1.2261417773035808,-0.779974641294216,0.5180256883909878,0.8896867193528787,-1.9977171993942504
19,0.039320334136661236,1,0,0,0,0,0,0,0,0.35784901349638254,-0.933497483707881,2.48277,0.704917,2.89924,4.37185,3.28571,3.45035,2.77701,2.48771,2.21751,1.25042,0.20777643009110242,1.1366778579154342,0.6783590364179864,0.32405487289255686,0.011076243372819877,-0.09051000615820438,0.2727816528270588,0.23352297696350377,0.10139461956391539,0.1337063571848716,-0.4122590764566235,-0.14665257533565135,0.6871668883394908,-1.0831414609012102,-0.6720124574312938,0.35788578849178904,-0.011705780556548234,0.9290839342857137,0.8896867193528787,-0.20719513539322254
20,-0.00027350774101278806,1,0,0,0,0,0,0,0,0.3558327150738217,-0.9270862385795254,0.704917,2.58801,3.28571,3.45035,2.77701,4.37185,2.89924,2.21751,2.48771,0.828373,0.14094533908203696,-0.4436162064707477,-0.6009473473612474,-0.26351273570108863,-0.1693365328785759,-0.316734783199584,-0.3969150174387885,-0.46518215849335487,-0.3800875444683627,-0.5190817313582888,-0.4122590764566235,-0.14665257533565135,-0.4826585174753147,-1.0831414609012102,-0.0918812463431502,0.35788578849178904,-0.011705780556548234,0.9290839342857137,0.8896867193528787,0.5090136902071886
21,-0.6691449498138772,1,0,0,0,0,0,0,0,0.35303174150687244,-0.9211615665043689,3.28571,2.48277,2.77701,3.45035,2.21751,0.828373,2.58801,1.20904,4.37185,4.27254,-0.6189488843952613,-0.4937586429483065,-0.6855334463018699,-0.5922744008216949,-0.37493805975079547,-0.4055415827265723,-0.5952266373812165,-0.52174540062006,-0.6304409594000517,-0.7425489655005956,-0.4122590764566235,-0.14665257533565135,0.6871668883394908,-1.0831414609012102,-0.0918812463431502,1.2261417773035808,-0.779974641294216,0.9290839342857137,-0.40563066422334987,1.046170309407497
22,0.3018120053458317,1,0,0,0,0,0,0,0,0.35710400403957987,-0.9195132717683884,0.704917,2.48277,2.21751,0.828373,2.77701,1.20904,2.48771,3.45035,2.58801,1.20052,-0.6189488843952613,-0.2028376943757673,-0.5170441678882476,-0.45043951389665876,-0.6002176599375697,-0.5706574153184089,-0.5930383815651779,-0.7606376015166468,-0.803397553987273,-0.7342305014901817,-0.4122590764566235,-0.14665257533565135,0.6871668883394908,-1.0831414609012102,-0.0918812463431502,1.2261417773035808,-0.011705780556548234,0.5180256883909878,-0.40563066422334987,0.8671181030073941
24,-0.1000707568522993,1,0,0,0,0,0,0,0,0.3617882345064946,-0.9127479176546621,0.828373,1.20904,3.28571,2.67864,2.48771,0.704917,1.20052,1.25042,2.48277,2.77701,-1.0527143850737584,-0.9199777221410322,-0.5170441678882476,-0.5587048016486299,-0.7486002245492829,-0.6019317685744021,-0.7223231964798975,-0.8254271328704738,-0.6266944543361482,-0.7479028887662382,-0.4122590764566235,-0.14665257533565135,1.8569922941542962,-1.0831414609012102,-0.0918812463431502,2.0943977661153728,-0.011705780556548234,-0.30409080339846395,-0.40563066422334987,1.4042747222077026
25,-0.6226978066853128,1,0,0,0,0,0,0,0,0.3604835733620125,-0.9102027396923338,1.20904,2.21751,2.67864,1.20052,3.28571,2.48771,0.704917,0.890712,1.25042,2.77701,-1.277377735200616,-1.3893449036332248,-0.22090890498800972,-0.472187440837024,-0.7014934001931272,-0.5743252507112891,-0.6163274676730239,-0.6521497130999531,-0.6910053610743772,-0.7546134712021124,-0.4122590764566235,-0.14665257533565135,1.8569922941542962,-1.0831414609012102,-0.6720124574312938,2.9626537549271643,-0.011705780556548234,-0.30409080339846395,-0.40563066422334987,1.2252225158075998
26,-0.4794816435719671,1,0,0,0,0,0,0,0,0.36083653907676627,-0.9080937350249036,0.828373,2.21751,2.67864,1.20052,3.28571,2.48771,0.890712,0.704917,1.25042,2.77701,-1.277377735200616,-0.9199777221410322,-0.34263472487545027,-0.6119151818345951,-0.3410425104732005,-0.403437179661557,-0.5337737861237698,-0.52174540062006,-0.5890123235433188,-0.5825948634833066,-0.4122590764566235,-0.14665257533565135,0.6871668883394908,-1.0831414609012102,-0.0918812463431502,2.9626537549271643,-0.011705780556548234,-0.30409080339846395,-0.40563066422334987,0.8671181030073941
27,0.42099985318740446,1,0,0,0,0,0,0,0,0.3303917262152326,-0.9058838732091045,1.19817,1.55663,2.83558,1.57893,4.27254,1.63154,1.07914,1.78733,0.890712,0.307578,0.3269011645315446,-0.003796864016277602,-0.3419721071911275,-0.4865059354901431,-0.12916732829241573,-0.3323438978072749,-0.4075797243815167,-0.45167009210687514,-0.5963578873492177,-0.5992521877287952,-0.4122590764566235,-0.14665257533565135,1.8569922941542962,-0.07779914475397601,-0.6720124574312938,2.0943977661153728,0.7565630801811196,-1.1262072951879156,-0.40563066422334987,1.5833269286078053
29,0.13246217596159227,1,0,0,0,0,0,0,0,0.3391005712066015,-0.9094269118300581,1.55663,4.27254,3.60251,0.890712,2.77701,1.20052,1.19817,3.45035,0.704917,1.57893,-0.40459684024102427,-0.0040109927629996735,-0.3419721071911275,-0.5923926002124351,-0.5539269993348017,-0.4031026247529447,-0.19069044672493238,-0.28922765858473404,-0.3510066750112734,-0.4572998405202405,-0.4122590764566235,-0.14665257533565135,-0.4826585174753147,-0.580470302827593,-0.6720124574312938,3.8309097437389563,0.7565630801811196,-0.7151490492931898,-0.40563066422334987,1.4042747222077026
30,-0.09608277962022642,1,0,0,0,0,0,0,0,0.325037477155959,-0.9268867119758626,0.662677,3.01826,0.59128,3.48715,4.27254,2.10369,4.37185,3.45035,0.307578,1.78733,-0.5850633800528803,-0.6235136996374989,-0.16813445363441826,0.2713536955776611,0.07564227279770433,0.13656408995319005,0.1031270569149258,-0.0805060052319546,-0.19834395818260228,-0.09227485050839532,-0.4122590764566235,-0.14665257533565135,-0.4826585174753147,-0.580470302827593,-0.6720124574312938,1.2261417773035808,0.7565630801811196,0.5180256883909878,-0.40563066422334987,0.15090927740698304
31,-0.6850366628594202,1,0,0,0,0,0,0,0,0.32913353112990434,-0.9250375431338017,2.22811,3.01826,4.27254,0.59128,3.45035,4.37185,3.48715,2.77701,2.83558,2.10369,-0.5850633800528803,0.25471246472429016,-0.03903792891615098,0.018943663734851773,0.061864416565518984,-0.03743161505678644,-0.021889487438652374,-0.1880902110186679,-0.2683982455351829,-0.41942571314264043,-0.4122590764566235,-0.14665257533565135,0.6871668883394908,-1.0831414609012102,-0.6720124574312938,2.0943977661153728,0.7565630801811196,-0.30409080339846395,0.8896867193528787,0.5090136902071886
33,0.7104442308971125,1,0,0,0,0,0,0,0,0.3429450519637304,-0.933272793878826,3.45035,2.48277,2.58801,0.662677,0.704917,2.77701,4.27254,2.22811,3.28571,3.01826,0.6554027241461309,1.2391310917051415,0.7329955910939858,0.5834771381876205,0.24217169413624612,0.01687064800602019,-0.079933787564736,-0.11669898166162722,-0.15122659950508088,0.262771336876803,-0.4122590764566235,-0.14665257533565135,-0.4826585174753147,-1.0831414609012102,-0.6720124574312938,1.2261417773035808,-0.011705780556548234,0.9290839342857137,0.8896867193528787,-0.5652995481934281
34,0.3637535686938005,1,0,0,0,0,0,0,0,0.34441379536652256,-0.9253370298635664,2.77701,4.37185,0.704917,4.27254,2.48277,3.28571,0.662677,2.58801,2.83558,2.22811,0.5123367020814844,-0.10776843447650125,-0.30059425239743853,-0.3244508402535764,-0.5318413379300096,-0.36841349635659626,-0.42554108689188685,-0.5194894430196801,-0.46221543896096423,-0.4268514337151446,-0.4122590764566235,-0.14665257533565135,0.6871668883394908,-1.0831414609012102,-0.6720124574312938,1.2261417773035808,-0.779974641294216,0.9290839342857137,0.8896867193528787,0.8671181030073941
36,0.37759862172590253,1,0,0,0,0,0,0,0,0.31100618021046866,-0.9230893938160291,0.59128,2.46684,3.01826,2.10369,0.307578,2.22811,5.01541,1.04563,1.78733,1.97371,-0.1631420019949379,-0.2609567263619269,-0.5900742734726239,-0.7883542447457758,-0.3717121792170567,-0.2988039828869032,-0.5041024915809822,-0.623127627854918,-0.7054893495492035,-0.7090986727052873,-0.4122590764566235,-0.14665257533565135,0.6871668883394908,-0.580470302827593,0.4882499647449934,0.35788578849178904,0.7565630801811196,-0.7151490492931898,0.8896867193528787,0.8671181030073941
37,-0.006266760317137321,1,0,0,0,0,0,0,0,0.30379242979539245,-0.9199852602350391,1.04563,3.48715,1.97371,2.10369,5.01541,0.59128,0.307578,1.26915,1.63835,0.442342,0.2700848339179088,-0.2609567263619269,-0.2698005617293295,-0.4942796504622657,-0.6574889022201627,-0.5540334034934864,-0.702171265906331,-0.7277357871909615,-0.8341945835107428,-0.8677800469708432,-0.4122590764566235,-0.14665257533565135,1.8569922941542962,-1.0831414609012102,0.4882499647449934,0.35788578849178904,0.7565630801811196,-0.30409080339846395,-0.40563066422334987,0.6880658966072913
38,-0.5409604510713085,1,0,0,0,0,0,0,0,0.29663518188089366,-0.9184323064136997,1.97371,1.26915,2.46684,1.63835,5.01541,3.41559,0.442342,3.48715,2.10369,0.307578,0.24008644745860214,-0.4189447217602781,-0.7691921138497032,-0.7923163705782603,-0.30903060157295575,-0.5143026379961401,-0.5164580308463647,-0.623127627854918,-0.6289965373581383,-0.5445765118985103,-0.4122590764566235,-0.14665257533565135,3.0268176999691017,-1.0831414609012102,-0.0918812463431502,0.35788578849178904,-0.011705780556548234,0.10696744249626193,-0.40563066422334987,0.8671181030073941
39,-0.19179423318997413,1,0,0,0,0,0,0,0,0.2988839539201854,-0.9119849547792934,1.63835,3.41559,1.04563,0.442342,5.01541,1.26915,2.46684,1.5407,2.10369,0.307578,0.09795692178906161,-0.4374765030583955,-0.7887084744877725,-1.0030739380607654,-1.188185797345342,-1.1409347374543992,-1.1644063418371366,-0.8554113422622726,-0.8912884253233719,-0.9732262682939254,-0.4122590764566235,-0.14665257533565135,3.0268176999691017,-1.0831414609012102,-0.0918812463431502,0.35788578849178904,-0.011705780556548234,0.10696744249626193,-0.40563066422334987,1.4042747222077026
40,0.9525671202813375,1,0,0,0,0,0,0,0,0.30608076244934046,-0.9101247941322039,0.442342,1.97371,0.307578,1.78733,2.10369,2.46684,1.07914,3.06141,3.41559,1.5407,0.05148493955974583,-0.369522380405689,-0.719492526478869,-0.8602696084935866,-1.0137829982427944,-0.8626325109579009,-1.0229473750562668,-1.096124265603866,-1.204625723592326,-1.2139511423200708,-0.4122590764566235,-0.14665257533565135,0.6871668883394908,-0.07779914475397601,-0.0918812463431502,0.35788578849178904,-0.011705780556548234,0.10696744249626193,-0.40563066422334987,1.9414313414080109
41,0.2011908250894284,1,0,0,0,0,0,0,0,0.31894466540513183,-0.9251852398925957,0.59128,2.22811,3.48715,0.662677,2.10369,0.307578,2.46684,1.78733,4.27254,5.01541,-0.5019485641157443,-0.6235136996374989,-0.5900742734726239,-0.5068170816362572,-0.40518483649037385,-0.1616316018348098,-0.3089339514512861,-0.2187404983169468,-0.249517898104534,-0.29496302161281607,-0.4122590764566235,-0.14665257533565135,0.6871668883394908,-0.580470302827593,-0.6720124574312938,1.2261417773035808,-0.011705780556548234,0.10696744249626193,0.8896867193528787,0.6880658966072913
42,-0.7118979468630338,1,0,0,0,0,0,0,0,0.3165983637704186,-0.9212461170997432,3.01826,3.48715,2.10369,2.22811,0.307578,2.46684,0.662677,1.78733,5.01541,1.07914,-0.5019485641157443,-0.7219111383417108,-0.7299383083464015,-0.47484214085786974,-0.6557384805672104,-0.5540334034934864,-0.7129337780795104,-0.8117311223565433,-0.694918162569671,-0.5774922134587938,-0.4122590764566235,-0.14665257533565135,0.6871668883394908,-0.07779914475397601,-0.6720124574312938,0.35788578849178904,-0.011705780556548234,0.10696744249626193,0.8896867193528787,0.8671181030073941
46,-0.4835712013561776,1,0,0,0,0,0,0,0,0.3238321382560088,-0.9024186744217367,1.57893,3.60251,1.07914,1.63154,1.78733,0.307578,2.28447,3.06141,1.55663,2.83558,-0.6110605519174371,-0.3542385778940169,-0.43898409497488167,-0.5635417086385831,-0.5005382156124808,-0.3573696275653337,-0.44855946792335843,-0.6264533502208799,-0.715574206481028,-0.704335875950808,-0.4122590764566235,-0.14665257533565135,1.8569922941542962,0.4248720133196411,-0.6720124574312938,0.35788578849178904,0.7565630801811196,-0.7151490492931898,-0.40563066422334987,1.762379135007908
47,-0.3403200493859844,1,0,0,0,0,0,0,0,0.32409657856287144,-0.8982507119018581,1.19817,1.63154,3.60251,1.07914,2.28447,1.78733,2.40882,3.06141,1.55663,0.307578,-0.6110605519174371,-0.8339660030201601,-0.18129083749588917,-0.33921835596819316,-0.5957435937493871,-0.2531854403769933,-0.46997899351364475,-0.618902723282154,-0.5947302871648571,-0.6220242980727322,-0.4122590764566235,-0.14665257533565135,0.6871668883394908,0.4248720133196411,-0.6720124574312938,0.35788578849178904,0.7565630801811196,-0.30409080339846395,-0.40563066422334987,1.4042747222077026
49,-0.528353175878218,1,0,0,0,0,0,0,0,0.31506399785926825,-0.9043522289770645,1.78733,0.307578,3.06141,1.19817,5.01541,1.57893,2.10369,0.442342,2.40882,1.5407,-0.5536325285033611,-0.27877962098628,-0.6589046157462053,-0.7149639422649978,-0.6393936125809146,-0.810097404197962,-0.8943197874444351,-0.8363449382696336,-0.9009089269302215,-0.8990271358386218,-0.4122590764566235,-0.14665257533565135,0.6871668883394908,-0.580470302827593,-0.6720124574312938,0.35788578849178904,1.5248319409187874,0.10696744249626193,-0.40563066422334987,2.8366923734085248
50,-0.261914912106364,1,0,0,0,0,0,0,0,0.3141027328361198,-0.9086094449633862,0.307578,1.07914,2.10369,5.01541,3.06141,1.19817,0.442342,0.59128,1.57893,1.97371,-0.9931210587650132,-1.0148907399747462,-0.8000848538058084,-0.8602696084935866,-0.6475982993018662,-0.717819067265343,-0.7453877666653821,-0.8117311223565433,-0.8094137433753495,-0.8597752680033066,-0.4122590764566235,-0.14665257533565135,0.6871668883394908,-0.580470302827593,-0.0918812463431502,0.35788578849178904,2.293100801656455,-0.7151490492931898,-0.40563066422334987,3.1947967862087308
51,-0.8186335239095927,1,0,0,0,0,0,0,0,0.3135203577371839,-0.9115648785875577,1.78733,2.10369,5.01541,1.07914,0.59128,3.48715,2.46684,3.06141,0.442342,1.19817,-0.9931210587650132,-1.1685998138704616,-0.719492526478869,-0.9169318098162684,-0.6557384805672104,-0.5989553504450619,-0.702171265906331,-0.842132830863372,-0.9727638157561127,-1.0225931066868184,-0.4122590764566235,-0.14665257533565135,0.6871668883394908,-0.07779914475397601,-0.6720124574312938,0.35788578849178904,1.5248319409187874,-0.30409080339846395,-0.40563066422334987,2.657640167008422
52,-0.3205268906898192,1,0,0,0,0,0,0,0,0.32532787465330076,-0.8932931306719752,1.57893,2.28447,1.19817,3.60251,2.40882,1.16673,1.07914,3.06141,1.55663,1.78733,-0.31249152278827896,-0.2347222155455854,-0.26818470304816094,0.23130128377644196,-0.05524539154661927,-0.17443623511401624,-0.374899223938517,-0.2960519168228462,-0.37658687759414256,-0.3809697606742804,-0.4122590764566235,-0.14665257533565135,-0.4826585174753147,0.4248720133196411,-0.6720124574312938,0.35788578849178904,2.293100801656455,-0.7151490492931898,-0.40563066422334987,0.5090136902071886
55,0.21742490221810212,1,0,0,0,0,0,0,0,0.30893311280008096,-0.8996881181502172,1.07914,1.5407,0.266231,2.40882,0.442342,1.78733,5.01541,1.72433,0.307578,2.28447,0.43960655218771866,-0.1821932240200278,-0.4981858333696197,-0.7604288299436632,-0.8359844322686352,-0.8535067638856733,-0.939016730564954,-0.8498000671047485,-0.9790609778898677,-0.9508897304660672,-0.4122590764566235,-0.14665257533565135,0.6871668883394908,-0.07779914475397601,-0.6720124574312938,-0.5103702003200027,0.7565630801811196,0.5180256883909878,-0.40563066422334987,2.8366923734085248
56,-0.02809529229872836,1,0,0,0,0,0,0,0,0.31087668862410606,-0.8917058179024723,0.266231,1.16673,2.28447,3.06141,2.74429,1.5407,2.22834,1.07914,1.72433,1.63154,0.05791807644517791,-0.48262097950655936,-0.6017512664495807,-0.7604288299436632,-0.7376614539407765,-0.5014470842491136,-0.6430650821500689,-0.7585282141159377,-0.8656765931490131,-0.9837316633781145,-0.4122590764566235,-0.14665257533565135,0.6871668883394908,-0.580470302827593,-0.6720124574312938,-0.5103702003200027,1.5248319409187874,0.5180256883909878,-0.40563066422334987,1.762379135007908
58,-0.8341892686845469,1,0,0,0,0,0,0,0,0.3043229439458617,-0.8927736239358914,2.40882,1.72433,1.5407,3.06141,2.74429,2.22834,1.16673,0.947691,2.50102,0.442342,0.05791807644517791,-0.2934286073619452,-0.6129528383634033,-0.7674492547779603,-0.971771067479684,-1.1093589273377198,-0.962155807790331,-1.113571931327421,-1.0355474284242758,-1.0527297646852247,-0.4122590764566235,-0.14665257533565135,-0.4826585174753147,-1.0831414609012102,-0.6720124574312938,-0.5103702003200027,1.5248319409187874,1.3401421801804396,-0.40563066422334987,1.9414313414080109
59,-0.35470310312014897,1,0,0,0,0,0,0,0,0.3006506751197739,-0.8995630605285508,0.442342,1.72433,0.266231,3.06141,3.41559,2.50102,5.01541,2.40882,1.97371,0.947691,0.006121875246069702,-0.5345955069118015,-0.6129528383634033,-0.8426823410824601,-0.9562409331991255,-1.09559979286792,-0.8010291360075771,-0.8760762551140624,-0.9914734849963843,-1.0544666685848798,-0.4122590764566235,-0.14665257533565135,1.8569922941542962,-1.0831414609012102,-0.0918812463431502,-0.5103702003200027,-0.011705780556548234,0.9290839342857137,-0.40563066422334987,2.478587960608319
60,-0.7679320367677943,1,0,0,0,0,0,0,0,0.30158322553030364,-0.9055654031392129,3.41559,1.5407,5.01541,1.97371,3.06141,1.63835,1.72433,1.78733,2.50102,1.07914,-0.028785469799524416,-0.5949148094720943,-0.9114089087271551,-1.0030739380607654,-0.8359844322686352,-0.7610513756562783,-0.7561899306569824,-0.9141483183064388,-0.9770195246907618,-1.0983686014099026,-0.4122590764566235,-0.14665257533565135,3.0268176999691017,-0.07779914475397601,-0.0918812463431502,-0.5103702003200027,-0.779974641294216,0.10696744249626193,-0.40563066422334987,2.657640167008422
62,-0.49539969231621245,1,0,0,0,0,0,0,0,0.31242488145172065,-0.8853448809149561,2.40882,2.28447,2.74429,0.266231,2.22834,1.63154,3.06141,1.57893,1.72433,0.947691,0.1557898949391676,-0.38598617114287986,-0.5519961297179341,-0.3033908897781181,-0.1537624752013292,-0.17443623511401624,-0.3655641699259635,-0.2567433716948995,-0.3854978869633734,-0.5316876585925404,-0.4122590764566235,-0.14665257533565135,0.6871668883394908,-1.0831414609012102,-0.6720124574312938,-0.5103702003200027,1.5248319409187874,0.9290839342857137,-0.40563066422334987,0.6880658966072913
