Field_Id,Area,Subregion_3.0,Subregion_1.0,Subregion_4.0,Subregion_2.0,Subregion_5.0,Subregion_6.0,Subregion_0.0,Subregion_7.0,lat,lon,Area_0,Area_1,Area_2,Area_3,Area_4,Area_5,Area_6,Area_7,Area_8,Area_9,distance_0,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,Cotton,Dates,Grass,Lucern,Maize,Pecan,Vacant,Vineyard,"Vineyard & Pecan (""Intercrop"")",nn_count
21,0.704917,1,0,0,0,0,0,0,0,21.893342968968554,-28.840485244060496,3.28571,2.48277,2.77701,3.45035,2.21751,0.828373,2.58801,1.20904,4.37185,4.27254,86.25925866841906,134.61718131180132,151.01854717624482,188.6720762413482,244.02030192095307,269.89627694663847,272.907411796953,311.0616572376827,319.0416759991053,324.1047414613098,0,0,1,0,1,2,0,6,0,20
22,3.28571,1,0,0,0,0,0,0,0,21.894155753065135,-28.840177217623875,0.704917,2.48277,2.21751,0.828373,2.77701,1.20904,2.48771,3.45035,2.58801,1.20052,86.25925866841906,159.2924906597841,167.49963313051296,204.32131774799046,216.63330138930672,248.140947666579,273.2196807104486,274.7881987680547,290.9476487206843,325.5264228363204,0,0,1,0,1,2,1,5,0,19
24,2.21751,1,0,0,0,0,0,0,0,21.895090680024694,-28.8389129365007,0.828373,1.20904,3.28571,2.67864,2.48771,0.704917,1.20052,1.25042,2.48277,2.77701,58.65541871396862,98.4661661281336,167.49963313051296,192.37595175554472,198.59459139275634,244.02030192095307,254.77045352732097,264.95053824163574,319.6502357115305,323.18972001258186,0,0,2,0,1,3,1,3,0,22
25,0.828373,1,0,0,0,0,0,0,0,21.89483028231675,-28.838437304272322,1.20904,2.21751,2.67864,1.20052,3.28571,2.48771,0.704917,0.890712,1.25042,2.77701,44.35835924097705,58.65541871396862,196.46664377891287,201.92177720943124,204.32131774799046,247.65768106843018,269.89627694663847,291.2610300290639,309.2039594506236,322.0428363988988,0,0,2,0,0,4,1,3,0,21
26,1.20904,1,0,0,0,0,0,0,0,21.8949007308493,-28.838043182287738,0.828373,2.21751,2.67864,1.20052,3.28571,2.48771,0.890712,0.704917,1.25042,2.77701,44.35835924097705,98.4661661281336,184.5598107785736,186.50502600347266,248.140947666579,270.17354885266184,281.67686870995124,311.0616572376827,325.77109402820435,351.4419719175384,0,0,1,0,1,4,1,3,0,19
27,3.60251,1,0,0,0,0,0,0,0,21.888824241546732,-28.837630212540468,1.19817,1.55663,2.83558,1.57893,4.27254,1.63154,1.07914,1.78733,0.890712,0.307578,146.45098283884008,176.17471961613288,184.62462593543677,200.34195728151283,273.89838740909005,279.5406563678042,299.685038623643,321.7019116434752,324.5779248956204,348.59512331571995,0,0,2,2,0,3,2,1,0,23
29,2.83558,1,0,0,0,0,0,0,0,21.890562442522658,-28.838292320801447,1.55663,4.27254,3.60251,0.890712,2.77701,1.20052,1.19817,3.45035,0.704917,1.57893,99.90013031793374,176.15655766151397,184.62462593543677,188.65903480385893,222.2608075882133,270.2176291330618,330.6356151450252,346.3672160944205,364.43129775293465,372.8557329562492,0,0,0,1,0,5,2,2,0,22
30,2.22811,1,0,0,0,0,0,0,0,21.887755585375977,-28.841555135336748,0.662677,3.01826,0.59128,3.48715,4.27254,2.10369,4.37185,3.45035,0.307578,1.78733,88.4156543180957,123.61162746983544,201.6288729553752,283.9598079516599,298.79687200019816,341.3230276622416,372.5640185588897,378.0595702030485,389.22890978512385,435.2409556444287,0,0,0,1,0,2,2,5,0,15
31,0.662677,1,0,0,0,0,0,0,0,21.88857311801343,-28.841209570386077,2.22811,3.01826,4.27254,0.59128,3.45035,4.37185,3.48715,2.77701,2.83558,2.10369,88.4156543180957,198.10094283007368,214.25668488686154,256.11034416567975,297.12191272451156,318.3977042914331,354.72388296407814,361.7239543648338,377.84971337719946,379.32867572790815,0,0,1,0,0,3,2,3,1,17
33,4.37185,1,0,0,0,0,0,0,0,21.89132976358654,-28.842748539653098,3.45035,2.48277,2.58801,0.662677,0.704917,2.77701,4.27254,2.22811,3.28571,3.01826,167.35606741150517,281.597281845386,289.7745512025293,318.3977042914331,319.0416759991053,325.55246101609004,346.44083378759024,372.5640185588897,396.88236967853015,495.9207339354875,0,0,0,0,0,2,1,6,1,11
34,3.45035,1,0,0,0,0,0,0,0,21.891622910521484,-28.841265537215413,2.77701,4.37185,0.704917,4.27254,2.48277,3.28571,0.662677,2.58801,2.83558,2.22811,158.2516744392308,167.35606741150517,188.6720762413482,218.22217968461817,224.94573787099668,274.7881987680547,297.12191272451156,311.404202469463,346.3672160944205,378.0595702030485,0,0,1,0,0,2,0,6,1,19
36,3.48715,1,0,0,0,0,0,0,0,21.884955074623022,-28.84084550837747,0.59128,2.46684,3.01826,2.10369,0.307578,2.22811,5.01541,1.04563,1.78733,1.97371,115.26576151900241,154.36295533308964,160.3560602057679,167.0377597577425,244.41246877414034,283.9598079516599,285.9110276419068,295.6677515540311,306.8512676189924,329.821621187688,0,0,1,1,2,1,2,2,1,19
37,2.46684,1,0,0,0,0,0,0,0,21.88351528002064,-28.840265420857396,1.04563,3.48715,1.97371,2.10369,5.01541,0.59128,0.307578,1.26915,1.63835,0.442342,142.83532208526532,154.36295533308964,191.6842172364824,199.48425050964616,209.67089759623792,250.3312939557856,257.6461783026984,279.78401943963365,285.9451647761338,302.7019084532206,0,0,2,0,2,1,2,3,0,18
38,1.04563,1,0,0,0,0,0,0,0,21.88208676276924,-28.83997521133274,1.97371,1.26915,2.46684,1.63835,5.01541,3.41559,0.442342,3.48715,2.10369,0.307578,140.92629368761916,140.96274239259748,142.83532208526532,166.60060169757477,252.03260126212496,255.56613953283133,284.1478650382595,295.6677515540311,319.2762992139293,357.93956357497,0,0,3,0,1,1,1,4,0,19
39,1.97371,1,0,0,0,0,0,0,0,21.882535595852985,-28.838770357184853,1.63835,3.41559,1.04563,0.442342,5.01541,1.26915,2.46684,1.5407,2.10369,0.307578,131.88149719447463,139.3909152741176,140.92629368761916,143.34683004526354,145.1546425208277,173.0023572039197,191.6842172364824,260.3977275176521,276.67118506381377,284.6804409403961,0,0,3,0,1,1,1,4,0,22
40,5.01541,1,0,0,0,0,0,0,0,21.883972009019292,-28.838422738131563,0.442342,1.97371,0.307578,1.78733,2.10369,2.46684,1.07914,3.06141,3.41559,1.5407,128.92412700754753,145.1546425208277,147.6967778352245,159.10303424890253,166.35660465047508,209.67089759623792,211.8707226428001,223.84781004372925,225.7745619779825,243.53894300564454,0,0,1,2,1,1,1,4,0,25
41,3.01826,1,0,0,0,0,0,0,0,21.88653951925677,-28.841237171339547,0.59128,2.22811,3.48715,0.662677,2.10369,0.307578,2.46684,1.78733,4.27254,5.01541,93.70489026098092,123.61162746983544,160.3560602057679,198.10094283007368,240.34323355808027,302.03336438216314,313.7620071883235,357.07000618559806,380.91652327252973,400.60018573385685,0,0,1,1,0,2,1,4,1,18
42,0.59128,1,0,0,0,0,0,0,0,21.886071220211914,-28.840501044522657,3.01826,3.48715,2.10369,2.22811,0.307578,2.46684,0.662677,1.78733,5.01541,1.07914,93.70489026098092,115.26576151900241,146.6750046373139,201.6288729553752,209.88369448819026,250.3312939557856,256.11034416567975,267.0301443012396,308.56838754770666,352.31404908153957,0,0,1,2,0,1,1,4,1,19
46,1.19817,1,0,0,0,0,0,0,0,21.88751501142452,-28.836982650662513,1.57893,3.60251,1.07914,1.63154,1.78733,0.307578,2.28447,3.06141,1.55663,2.83558,86.76125402509162,146.45098283884008,175.1352214800777,191.84227539938172,228.75122503823945,276.2433166589817,293.8371391699565,295.1627729416257,305.2131442134187,330.6356151450252,0,0,2,3,0,1,2,2,0,24
47,1.57893,1,0,0,0,0,0,0,0,21.887567791144438,-28.836203759233122,1.19817,1.63154,3.60251,1.07914,2.28447,1.78733,2.40882,3.06141,1.55663,0.307578,86.76125402509162,105.76150112299433,200.34195728151283,216.5928173684673,217.1772088401935,289.970415159951,290.7805258002373,296.3092622437193,324.8423024643793,344.7032166962849,0,0,1,3,0,1,2,3,0,22
49,1.07914,1,0,0,0,0,0,0,0,21.885764975660905,-28.837343985262866,1.78733,0.307578,3.06141,1.19817,5.01541,1.57893,2.10369,0.442342,2.40882,1.5407,90.41584150321738,152.85125450683321,153.62329478619165,175.1352214800777,211.8707226428001,216.5928173684673,230.22616204559225,263.2927756221799,275.1084887398027,297.3615710771126,0,0,1,1,0,1,3,4,0,30
50,1.78733,1,0,0,0,0,0,0,0,21.8855731164875,-28.838139556007324,0.307578,1.07914,2.10369,5.01541,3.06141,1.19817,0.442342,0.59128,1.57893,1.97371,62.447801093864726,90.41584150321738,139.81349240344113,159.10303424890253,210.8732876358026,228.75122503823945,251.47908867899068,267.0301443012396,289.970415159951,304.0699789473619,0,0,1,1,1,1,4,2,0,32
51,0.307578,1,0,0,0,0,0,0,0,21.885456880067363,-28.83869185510047,1.78733,2.10369,5.01541,1.07914,0.59128,3.48715,2.46684,3.06141,0.442342,1.19817,62.447801093864726,77.37855777862161,147.6967778352245,152.85125450683321,209.88369448819026,244.41246877414034,257.6461783026984,262.41394039508714,263.43681347595793,276.2433166589817,0,0,1,2,0,1,3,3,0,29
52,1.63154,1,0,0,0,0,0,0,0,21.887813545899306,-28.835277307156826,1.57893,2.28447,1.19817,3.60251,2.40882,1.16673,1.07914,3.06141,1.55663,1.78733,105.76150112299433,156.58811193718623,191.84227539938172,279.5406563678042,282.8849983551277,300.34625171145905,304.348617850089,345.33101881859005,360.27620374876676,385.90105631573266,0,0,0,3,0,1,4,2,0,17
55,3.06141,1,0,0,0,0,0,0,0,21.8845413104787,-28.836472375709892,1.07914,1.5407,0.266231,2.40882,0.442342,1.78733,5.01541,1.72433,0.307578,2.28447,153.62329478619165,161.04351166687434,169.34429550358607,170.1188885962517,187.9713865340685,210.8732876358026,223.84781004372925,261.2497451039282,262.41394039508714,288.4979052910661,0,0,1,2,0,0,2,5,0,30
56,2.40882,1,0,0,0,0,0,0,0,21.88492922935858,-28.834980676775427,0.266231,1.16673,2.28447,3.06141,2.74429,1.5407,2.22834,1.07914,1.72433,1.63154,129.33351705980564,135.56185474349235,159.2138538484698,170.1188885962517,199.92440605960743,257.25996138173554,266.08076060663154,275.1084887398027,280.8314167882764,282.8849983551277,0,0,1,1,0,0,3,5,0,24
58,0.266231,1,0,0,0,0,0,0,0,21.883621165498564,-28.83518022390756,2.40882,1.72433,1.5407,3.06141,2.74429,2.22834,1.16673,0.947691,2.50102,0.442342,129.33351705980564,151.60875797219884,158.1181516692402,169.34429550358607,171.46395022988338,177.16272229786622,220.54581287708203,221.19855160984136,253.2386216628803,271.0927593772814,0,0,0,0,0,0,3,7,0,25
59,1.5407,1,0,0,0,0,0,0,0,21.882888216265492,-28.836449005463823,0.442342,1.72433,0.266231,3.06141,3.41559,2.50102,5.01541,2.40882,1.97371,0.947691,126.0373258092054,131.1534835064524,158.1181516692402,161.04351166687434,173.35193207753213,178.97559812146494,243.53894300564454,257.25996138173554,260.3977275176521,270.79591083394075,0,0,2,0,1,0,1,6,0,28
60,0.442342,1,0,0,0,0,0,0,0,21.88307434428078,-28.837570698183807,3.41559,1.5407,5.01541,1.97371,3.06141,1.63835,1.72433,1.78733,2.50102,1.07914,123.81590256469626,126.0373258092054,128.92412700754753,143.34683004526354,187.9713865340685,223.0550232275575,249.93759614035113,251.47908867899068,262.7455417543772,263.2927756221799,0,0,3,2,1,0,0,4,0,29
62,1.16673,1,0,0,0,0,0,0,0,21.88523823362798,-28.833791971435865,2.40882,2.28447,2.74429,0.266231,2.22834,1.63154,3.06141,1.57893,1.72433,0.947691,135.56185474349235,143.75821805750192,164.0807432604333,220.54581287708203,270.90838165219117,300.34625171145905,305.6807505708418,351.2996392835893,358.8287530696243,360.14235518017523,0,0,1,0,0,0,3,6,0,18
64,2.28447,1,0,0,0,0,0,0,0,21.886470343896637,-28.834503628569866,1.16673,1.63154,2.40882,1.57893,0.266231,3.06141,1.19817,2.74429,1.07914,2.22834,143.75821805750192,156.58811193718623,159.2138538484698,217.1772088401935,287.5500065611813,288.4979052910661,293.8371391699565,299.087068280752,323.22040792358723,395.1381708813774,0,0,1,1,0,0,4,4,0,19
65,5.82118,1,0,0,0,0,0,0,0,22.173648610374553,-28.97996493980063,1.0803,1.59031,1.31619,1.81556,2.06441,0.915905,1.43812,4.62284,0.774865,5.52922,255.49168286014176,275.92401734903706,316.6044505986296,412.8741784858476,451.90770440366316,467.79587479131,576.8688447002046,614.6072845995677,654.1463992052675,711.276477270403,1,0,0,1,0,2,0,5,1,7
66,1.26915,1,0,0,0,0,0,0,0,21.880864232223054,-28.839296794787796,1.63835,1.04563,1.97371,3.41559,2.46684,0.442342,5.01541,1.5407,2.50102,2.54086,73.02703032649472,140.96274239259748,173.0023572039197,201.0770175487842,279.78401943963365,288.41288838251177,317.93119765495703,373.0151864604512,377.89705788895515,384.75034580700884,0,0,3,0,2,0,1,4,0,17
67,1.63835,1,0,0,0,0,0,0,0,21.88118384430854,-28.838702713275726,1.26915,3.41559,1.97371,1.04563,0.442342,5.01541,2.46684,1.5407,2.50102,2.54086,73.02703032649472,128.12330080814615,131.88149719447463,166.60060169757477,223.0550232275575,273.3590978865638,285.9451647761338,300.6026633842855,310.76588006743464,346.74701389077904,0,0,2,0,2,0,1,5,0,21
68,3.41559,1,0,0,0,0,0,0,0,21.881810478862963,-28.83768962781327,0.442342,1.63835,1.97371,1.5407,1.26915,2.50102,5.01541,1.72433,1.04563,3.06141,123.81590256469626,128.12330080814615,139.3909152741176,173.35193207753213,201.0770175487842,208.0594071805854,225.7745619779825,246.33143327347054,255.56613953283133,298.4562846285444,0,0,2,0,2,0,1,5,0,25
71,2.54086,1,0,0,0,0,0,0,0,21.878971131851046,-28.83625993535329,0.0859615,0.84721,2.50102,3.73569,1.72433,3.41559,0.947691,1.63835,6.14488,1.5407,148.75207019571528,209.35540799505378,216.55288763621212,281.77338600944444,317.0836252135145,319.00466724173873,335.43953807856644,346.74701389077904,370.42856703621544,382.1296104106265,0,0,2,0,3,0,0,5,0,16
73,2.50102,1,0,0,0,0,0,0,0,21.881157708407454,-28.83590802237471,1.72433,1.5407,0.947691,3.41559,2.54086,3.73569,2.22834,0.266231,0.442342,1.63835,103.3730751299147,178.97559812146494,183.91074590899677,208.0594071805854,216.55288763621212,228.64823095124552,251.96969139630863,253.2386216628803,262.7455417543772,310.76588006743464,0,0,2,0,1,0,2,5,0,25
74,1.72433,1,0,0,0,0,0,0,0,21.882105281507727,-28.8354894198516,2.50102,1.5407,0.947691,0.266231,2.22834,3.73569,3.41559,0.442342,2.74429,3.06141,103.3730751299147,131.1534835064524,141.87618937176447,151.60875797219884,174.50249225599592,242.8713049429387,246.33143327347054,249.93759614035113,249.9836042671289,261.2497451039282,0,0,1,0,1,0,2,6,0,28
75,2.74429,1,0,0,0,0,0,0,0,21.883562856319642,-28.833639057879967,2.22834,1.16673,0.266231,2.40882,0.947691,1.72433,2.28447,1.5407,3.73569,3.06141,112.62799826682601,164.0807432604333,171.46395022988338,199.92440605960743,205.9770885343005,249.9836042671289,299.087068280752,319.287816259497,322.2028769074582,329.1515213955985,0,0,0,0,1,0,3,6,0,19
76,2.22834,1,0,0,0,0,0,0,0,21.88246307868307,-28.833951700206324,0.947691,2.74429,1.72433,0.266231,3.73569,2.50102,2.40882,1.16673,1.5407,2.4231,93.65260082978283,112.62799826682601,174.50249225599592,177.16272229786622,212.62626705034984,251.96969139630863,266.08076060663154,270.90838165219117,280.75857237309185,333.8907901321974,0,0,0,0,1,0,2,7,0,19
77,0.947691,1,0,0,0,0,0,0,0,21.881586283467783,-28.834297247668793,2.22834,3.73569,1.72433,2.50102,2.74429,0.266231,1.5407,2.40882,2.54086,4.03233,93.65260082978283,131.35906648629495,141.87618937176447,183.91074590899677,205.9770885343005,221.19855160984136,270.79591083394075,334.3811221672136,335.43953807856644,339.76707850824914,0,0,0,0,1,0,2,7,0,21
78,3.73569,1,0,0,0,0,0,0,0,21.880280973430562,-28.83400055593897,0.947691,2.22834,2.50102,1.72433,6.14488,4.03233,2.54086,2.4231,0.84721,0.0859615,131.35906648629495,212.62626705034984,228.64823095124552,242.8713049429387,244.39037964848217,257.56161544369786,281.77338600944444,307.50302135466,310.72085180599385,311.13521361124276,0,0,0,0,2,0,3,5,0,20
81,0.84721,1,0,0,0,0,0,0,0,21.8773245391967,-28.835049868629046,0.0859615,2.54086,6.14488,3.73569,2.50102,0.947691,4.03233,1.72433,2.22834,3.41559,67.74576477100535,209.35540799505378,234.56299044501503,310.72085180599385,385.3804613450285,423.48123049709636,431.9850243362073,468.2397627847582,515.2175969748164,526.3968632960434,0,0,1,0,2,0,2,5,0,9
82,0.0859615,1,0,0,0,0,0,0,0,21.877650630780124,-28.835588001346427,0.84721,2.54086,6.14488,3.73569,2.50102,0.947691,1.72433,3.41559,4.03233,1.63835,67.74576477100535,148.75207019571528,286.5272800987517,311.13521361124276,343.4637326378704,409.35072304895544,434.0553223962731,467.7556834954291,469.7501479404376,488.2573691694032,0,0,2,0,3,0,1,4,0,11
83,6.14488,1,0,0,0,0,0,0,0,21.878028520096173,-28.833032551986783,4.03233,0.84721,3.73569,0.0859615,2.4231,2.54086,0.947691,4.69615,2.50102,2.22834,213.80392345705565,234.56299044501503,244.39037964848217,286.5272800987517,339.2996979472017,370.42856703621544,374.00485689995145,380.42428967409313,441.7479785858231,443.89453106942585,0,0,0,1,2,0,3,4,0,12
84,4.03233,1,0,0,0,0,0,0,0,21.879662289167577,-28.831748550132673,2.4231,6.14488,4.69615,3.73569,0.947691,2.22834,0.84721,2.74429,0.0859615,1.72433,129.71448576903305,213.80392345705565,231.4622248348673,257.56161544369786,339.76707850824914,366.67205129306234,431.9850243362073,434.2307424781998,469.7501479404376,479.2258521761025,0,0,0,1,3,0,2,4,0,12
85,2.4231,1,0,0,0,0,0,0,0,21.880884842597034,-28.831286184114322,4.03233,4.69615,3.73569,2.22834,6.14488,0.947691,2.74429,1.72433,2.89851,1.16673,129.71448576903305,247.45627969376153,307.50302135466,333.8907901321974,339.2996979472017,341.7158565619563,369.45962730484405,482.2610259007496,506.94880223365885,507.4118766328852,0,0,0,2,2,0,3,3,0,9
91,4.69615,1,0,0,0,0,0,0,0,21.879064557953225,-28.829733899768524,4.03233,2.4231,2.89851,6.14488,3.73569,5.06143,0.947691,2.22834,1.11035,0.84721,231.4622248348673,247.45627969376153,272.29359972077697,380.42428967409313,489.0038316425399,550.8285887409087,563.7525783621106,574.0693196989037,603.1363585532848,614.9297019725121,0,0,0,3,3,0,3,1,0,6
93,2.89851,1,0,0,0,0,0,0,0,21.878096814282745,-28.8274365491482,4.69615,5.06143,1.11035,3.67346,4.03233,2.4231,0.929616,6.14488,2.76277,0.608463,272.29359972077697,278.70004260705554,339.9889105581171,473.85292379838114,503.1397488821479,506.94880223365885,527.2752430881997,622.2826876476161,635.4762636702635,681.8836807338238,0,0,0,5,1,0,3,1,0,5
94,1.11035,1,0,0,0,0,0,0,0,21.875843656232995,-28.825101519573096,5.06143,0.929616,3.67346,2.89851,2.76277,0.608463,1.40349,4.97342,1.63197,4.69615,110.37484933839059,217.79340909712374,223.35035554181243,339.9889105581171,376.8569147387965,382.68488092126563,578.1362291563826,582.7785120410556,594.6263731868468,603.1363585532848,0,0,0,7,0,0,1,2,0,7
95,5.06143,1,0,0,0,0,0,0,0,21.876976185944624,-28.825130421567003,1.11035,3.67346,0.929616,2.89851,2.76277,0.608463,4.69615,1.63197,4.97342,1.40349,110.37484933839059,202.59793152649985,248.9581306367474,278.70004260705554,367.45476944725874,404.02121714855673,550.8285887409087,575.0144558923125,583.0163549549295,596.654436012535,0,0,0,7,0,0,1,2,0,7
96,6.12337,1,0,0,0,0,0,0,0,22.138745730052047,-28.92848697864487,0.685537,4.09763,0.602152,3.46042,5.01145,7.00066,0.900876,0.858839,0.240708,1.90815,149.04521295340794,192.979456946504,271.03779840619126,285.7292725590347,303.1056008866698,305.30791834474024,311.4840002563912,394.42812707073165,397.3569150207787,413.36250348214355,1,0,2,0,0,2,1,3,1,15
97,3.46042,1,0,0,0,0,0,0,0,22.135832052653992,-28.928171008466794,4.09763,6.12337,0.685537,0.602152,2.22266,0.780662,1.32961,0.858839,1.90815,0.900876,138.83092065295142,285.7292725590347,355.9912786867872,371.21323387033334,412.87446226528044,423.4664283064278,431.39330633585575,446.0172753221877,559.5885342241828,569.9983283010167,0,0,2,1,0,1,3,2,1,9
98,4.09763,1,0,0,0,0,0,0,0,22.13707291838627,-28.92755508997281,3.46042,6.12337,0.685537,0.602152,2.22266,0.858839,0.780662,1.32961,0.900876,7.00066,138.83092065295142,192.979456946504,222.77663554914272,235.65769338438793,309.37254987579206,324.1582257727923,398.8040117341635,422.6318267691177,440.5182987359965,467.1856684868333,0,0,2,1,0,2,3,2,0,13
102,0.602152,1,0,0,0,0,0,0,0,22.138777235094395,-28.92604963309796,0.858839,0.685537,2.22266,4.09763,6.12337,0.900876,2.77178,2.5474,3.46042,7.00066,124.87485390381836,144.08857821050924,174.51643666825905,235.65769338438793,271.03779840619126,300.52436982366595,333.0012117983057,334.2177715686014,371.21323387033334,371.40444297181415,0,0,1,2,0,2,2,3,0,14
